employee_id,first_name,last_name,full_name,department,job_title,salary,year,hire_date,location,employment_type
1139,Uma,Flores,Uma Flores,Sales,Sales Manager,147428,2022,2020-03-13,Remote,Full-time
1139,Uma,Flores,Uma Flores,Sales,Sales Manager,156328,2023,2020-03-13,Remote,Full-time
1139,Uma,Flores,Uma Flores,Sales,Sales Manager,144770,2024,2020-03-13,Remote,Full-time
1140,Hannah,Clark,Hannah Clark,Sales,Sales Manager,126503,2022,2022-05-26,Seattle,Full-time
1140,Hannah,Clark,Hannah Clark,Sales,Sales Manager,153968,2023,2022-05-26,Seattle,Full-time
1140,Hannah,Clark,Hannah Clark,Sales,Sales Manager,140743,2024,2022-05-26,Seattle,Full-time
1141,Diana,Nguyen,Diana Nguyen,Sales,Sales Manager,129484,2021,2021-03-17,Seattle,Contract
1141,Diana,Nguyen,Diana Nguyen,Sales,Sales Manager,134846,2022,2021-03-17,Seattle,Contract
1141,Diana,Nguyen,Diana Nguyen,Sales,Sales Manager,154446,2023,2021-03-17,Seattle,Contract
1141,Diana,Nguyen,Diana Nguyen,Sales,Sales Manager,147236,2024,2021-03-17,Seattle,Contract
1142,Amelia,Martinez,Amelia Martinez,Sales,Sales Manager,143533,2021,2021-12-07,Chicago,Contract
1142,Amelia,Martinez,Amelia Martinez,Sales,Sales Manager,148948,2022,2021-12-07,Chicago,Contract
1142,Amelia,Martinez,Amelia Martinez,Sales,Sales Manager,131483,2023,2021-12-07,Chicago,Contract
1142,Amelia,Martinez,Amelia Martinez,Sales,Sales Manager,144192,2024,2021-12-07,Chicago,Contract
1143,Qian,Walker,Qian Walker,Sales,Sales Manager,128500,2022,2022-07-11,San Francisco,Full-time
1143,Qian,Walker,Qian Walker,Sales,Sales Manager,146336,2023,2022-07-11,San Francisco,Full-time
1143,Qian,Walker,Qian Walker,Sales,Sales Manager,154928,2024,2022-07-11,San Francisco,Full-time
1144,Quinn,Flores,Quinn Flores,Sales,VP of Sales,199493,2021,2021-04-08,Austin,Contract
1144,Quinn,Flores,Quinn Flores,Sales,VP of Sales,208659,2022,2021-04-08,Austin,Contract
1144,Quinn,Flores,Quinn Flores,Sales,VP of Sales,216111,2023,2021-04-08,Austin,Contract
1144,Quinn,Flores,Quinn Flores,Sales,VP of Sales,214401,2024,2021-04-08,Austin,Contract
1145,James,Campbell,James Campbell,Sales,VP of Sales,210726,2021,2020-05-04,Remote,Contract
1145,James,Campbell,James Campbell,Sales,VP of Sales,229334,2022,2020-05-04,Remote,Contract
1145,James,Campbell,James Campbell,Sales,VP of Sales,215816,2023,2020-05-04,Remote,Contract
1145,James,Campbell,James Campbell,Sales,VP of Sales,227600,2024,2020-05-04,Remote,Contract
1146,Wendy,Lewis,Wendy Lewis,Sales,VP of Sales,187881,2021,2020-12-16,San Francisco,Full-time
1146,Wendy,Lewis,Wendy Lewis,Sales,VP of Sales,196349,2022,2020-12-16,San Francisco,Full-time
1146,Wendy,Lewis,Wendy Lewis,Sales,VP of Sales,213460,2023,2020-12-16,San Francisco,Full-time
1146,Wendy,Lewis,Wendy Lewis,Sales,VP of Sales,197350,2024,2020-12-16,San Francisco,Full-time
1147,Henry,Anderson,Henry Anderson,Sales,VP of Sales,192246,2021,2019-01-04,Chicago,Full-time
1147,Henry,Anderson,Henry Anderson,Sales,VP of Sales,202264,2022,2019-01-04,Chicago,Full-time
1147,Henry,Anderson,Henry Anderson,Sales,VP of Sales,248947,2023,2019-01-04,Chicago,Full-time
1147,Henry,Anderson,Henry Anderson,Sales,VP of Sales,254731,2024,2019-01-04,Chicago,Full-time
1148,Elena,Walker,Elena Walker,Sales,VP of Sales,195237,2021,2019-05-11,Austin,Full-time
1148,Elena,Walker,Elena Walker,Sales,VP of Sales,219372,2022,2019-05-11,Austin,Full-time
1148,Elena,Walker,Elena Walker,Sales,VP of Sales,257533,2023,2019-05-11,Austin,Full-time
1148,Elena,Walker,Elena Walker,Sales,VP of Sales,247548,2024,2019-05-11,Austin,Full-time
1149,Laura,Williams,Laura Williams,Sales,VP of Sales,165933,2021,2021-08-06,Seattle,Full-time
1149,Laura,Williams,Laura Williams,Sales,VP of Sales,179359,2022,2021-08-06,Seattle,Full-time
1149,Laura,Williams,Laura Williams,Sales,VP of Sales,204781,2023,2021-08-06,Seattle,Full-time
1149,Laura,Williams,Laura Williams,Sales,VP of Sales,232893,2024,2021-08-06,Seattle,Full-time
1150,Frank,Rodriguez,Frank Rodriguez,Sales,VP of Sales,191920,2022,2022-08-09,San Francisco,Full-time
1150,Frank,Rodriguez,Frank Rodriguez,Sales,VP of Sales,203419,2023,2022-08-09,San Francisco,Full-time
1150,Frank,Rodriguez,Frank Rodriguez,Sales,VP of Sales,188818,2024,2022-08-09,San Francisco,Full-time
1151,Sam,Torres,Sam Torres,Sales,VP of Sales,211365,2021,2019-03-20,Boston,Full-time
1151,Sam,Torres,Sam Torres,Sales,VP of Sales,209912,2022,2019-03-20,Boston,Full-time
1151,Sam,Torres,Sam Torres,Sales,VP of Sales,199066,2023,2019-03-20,Boston,Full-time
1151,Sam,Torres,Sam Torres,Sales,VP of Sales,218726,2024,2019-03-20,Boston,Full-time
1152,Yara,Thomas,Yara Thomas,Finance,Financial Analyst,71938,2021,2021-05-11,Austin,Contract
1152,Yara,Thomas,Yara Thomas,Finance,Financial Analyst,87742,2022,2021-05-11,Austin,Contract
1152,Yara,Thomas,Yara Thomas,Finance,Financial Analyst,78558,2023,2021-05-11,Austin,Contract
1152,Yara,Thomas,Yara Thomas,Finance,Financial Analyst,89194,2024,2021-05-11,Austin,Contract
1153,Grace,Rivera,Grace Rivera,Finance,Financial Analyst,78843,2021,2020-12-04,Seattle,Full-time
1153,Grace,Rivera,Grace Rivera,Finance,Financial Analyst,92037,2022,2020-12-04,Seattle,Full-time
1153,Grace,Rivera,Grace Rivera,Finance,Financial Analyst,101723,2023,2020-12-04,Seattle,Full-time
1153,Grace,Rivera,Grace Rivera,Finance,Financial Analyst,100030,2024,2020-12-04,Seattle,Full-time
1154,Elena,Carter,Elena Carter,Finance,Financial Analyst,81054,2022,2022-11-27,San Francisco,Full-time
1154,Elena,Carter,Elena Carter,Finance,Financial Analyst,85504,2023,2022-11-27,San Francisco,Full-time
1154,Elena,Carter,Elena Carter,Finance,Financial Analyst,86382,2024,2022-11-27,San Francisco,Full-time
1155,Kate,Davis,Kate Davis,Finance,Financial Analyst,87733,2021,2018-09-17,San Francisco,Contract
1155,Kate,Davis,Kate Davis,Finance,Financial Analyst,104151,2022,2018-09-17,San Francisco,Contract
1155,Kate,Davis,Kate Davis,Finance,Financial Analyst,113115,2023,2018-09-17,San Francisco,Contract
1155,Kate,Davis,Kate Davis,Finance,Financial Analyst,117905,2024,2018-09-17,San Francisco,Contract
1156,Clara,Brown,Clara Brown,Finance,Financial Analyst,80477,2021,2021-03-17,Chicago,Full-time
1156,Clara,Brown,Clara Brown,Finance,Financial Analyst,81440,2022,2021-03-17,Chicago,Full-time
1156,Clara,Brown,Clara Brown,Finance,Financial Analyst,80511,2023,2021-03-17,Chicago,Full-time
1156,Clara,Brown,Clara Brown,Finance,Financial Analyst,82164,2024,2021-03-17,Chicago,Full-time
1157,Carlos,Ramirez,Carlos Ramirez,Finance,Senior Financial Analyst,105572,2021,2020-12-03,Remote,Full-time
1157,Carlos,Ramirez,Carlos Ramirez,Finance,Senior Financial Analyst,112756,2022,2020-12-03,Remote,Full-time
1157,Carlos,Ramirez,Carlos Ramirez,Finance,Senior Financial Analyst,130685,2023,2020-12-03,Remote,Full-time
1157,Carlos,Ramirez,Carlos Ramirez,Finance,Senior Financial Analyst,152574,2024,2020-12-03,Remote,Full-time
1158,Paul,Clark,Paul Clark,Finance,Senior Financial Analyst,116349,2021,2020-07-15,Boston,Full-time
1158,Paul,Clark,Paul Clark,Finance,Senior Financial Analyst,121972,2022,2020-07-15,Boston,Full-time
1158,Paul,Clark,Paul Clark,Finance,Senior Financial Analyst,124690,2023,2020-07-15,Boston,Full-time
1158,Paul,Clark,Paul Clark,Finance,Senior Financial Analyst,125685,2024,2020-07-15,Boston,Full-time
1159,Henry,Rodriguez,Henry Rodriguez,Finance,Senior Financial Analyst,123890,2021,2019-01-25,New York,Full-time
1159,Henry,Rodriguez,Henry Rodriguez,Finance,Senior Financial Analyst,121464,2022,2019-01-25,New York,Full-time
1159,Henry,Rodriguez,Henry Rodriguez,Finance,Senior Financial Analyst,125035,2023,2019-01-25,New York,Full-time
1159,Henry,Rodriguez,Henry Rodriguez,Finance,Senior Financial Analyst,121030,2024,2019-01-25,New York,Full-time
1160,Will,Davis,Will Davis,Finance,Finance Manager,137303,2021,2018-11-14,Remote,Full-time
1160,Will,Davis,Will Davis,Finance,Finance Manager,165457,2022,2018-11-14,Remote,Full-time
1160,Will,Davis,Will Davis,Finance,Finance Manager,193655,2023,2018-11-14,Remote,Full-time
1160,Will,Davis,Will Davis,Finance,Finance Manager,154769,2024,2018-11-14,Remote,Full-time
1161,Clara,Anderson,Clara Anderson,Finance,Finance Manager,145430,2022,2022-04-25,Boston,Full-time
1161,Clara,Anderson,Clara Anderson,Finance,Finance Manager,149408,2023,2022-04-25,Boston,Full-time
1161,Clara,Anderson,Clara Anderson,Finance,Finance Manager,150911,2024,2022-04-25,Boston,Full-time
1162,Xena,Baker,Xena Baker,Finance,Finance Manager,132643,2021,2020-04-10,San Francisco,Contract
1162,Xena,Baker,Xena Baker,Finance,Finance Manager,153954,2022,2020-04-10,San Francisco,Contract
1162,Xena,Baker,Xena Baker,Finance,Finance Manager,177518,2023,2020-04-10,San Francisco,Contract
1162,Xena,Baker,Xena Baker,Finance,Finance Manager,165825,2024,2020-04-10,San Francisco,Contract
1163,Frank,Brown,Frank Brown,Finance,Finance Manager,136415,2021,2020-11-22,Chicago,Contract
1163,Frank,Brown,Frank Brown,Finance,Finance Manager,139263,2022,2020-11-22,Chicago,Contract
1163,Frank,Brown,Frank Brown,Finance,Finance Manager,160566,2023,2020-11-22,Chicago,Contract
1163,Frank,Brown,Frank Brown,Finance,Finance Manager,168566,2024,2020-11-22,Chicago,Contract
1164,Tara,Martinez,Tara Martinez,Finance,Finance Manager,123086,2021,2021-01-18,Chicago,Full-time
1164,Tara,Martinez,Tara Martinez,Finance,Finance Manager,130149,2022,2021-01-18,Chicago,Full-time
1164,Tara,Martinez,Tara Martinez,Finance,Finance Manager,162035,2023,2021-01-18,Chicago,Full-time
1164,Tara,Martinez,Tara Martinez,Finance,Finance Manager,150449,2024,2021-01-18,Chicago,Full-time
1165,Uri,Gonzalez,Uri Gonzalez,Finance,Finance Manager,169568,2021,2018-05-13,Seattle,Contract
1165,Uri,Gonzalez,Uri Gonzalez,Finance,Finance Manager,162712,2022,2018-05-13,Seattle,Contract
1165,Uri,Gonzalez,Uri Gonzalez,Finance,Finance Manager,184820,2023,2018-05-13,Seattle,Contract
1165,Uri,Gonzalez,Uri Gonzalez,Finance,Finance Manager,194934,2024,2018-05-13,Seattle,Contract
1166,Victor,Martin,Victor Martin,Finance,Finance Manager,169274,2021,2018-04-07,Seattle,Full-time
1166,Victor,Martin,Victor Martin,Finance,Finance Manager,184370,2022,2018-04-07,Seattle,Full-time
1166,Victor,Martin,Victor Martin,Finance,Finance Manager,178148,2023,2018-04-07,Seattle,Full-time
1166,Victor,Martin,Victor Martin,Finance,Finance Manager,163758,2024,2018-04-07,Seattle,Full-time
1167,Sam,Harris,Sam Harris,Finance,Finance Manager,132933,2021,2021-09-21,Austin,Full-time
1167,Sam,Harris,Sam Harris,Finance,Finance Manager,128866,2022,2021-09-21,Austin,Full-time
1167,Sam,Harris,Sam Harris,Finance,Finance Manager,153473,2023,2021-09-21,Austin,Full-time
1167,Sam,Harris,Sam Harris,Finance,Finance Manager,176617,2024,2021-09-21,Austin,Full-time
1168,Uma,Clark,Uma Clark,Finance,CFO,282223,2021,2018-10-28,San Francisco,Full-time
1168,Uma,Clark,Uma Clark,Finance,CFO,334808,2022,2018-10-28,San Francisco,Full-time
1168,Uma,Clark,Uma Clark,Finance,CFO,298502,2023,2018-10-28,San Francisco,Full-time
1168,Uma,Clark,Uma Clark,Finance,CFO,329914,2024,2018-10-28,San Francisco,Full-time
1169,Priya,Young,Priya Young,Finance,CFO,254431,2022,2022-11-22,Austin,Full-time
1169,Priya,Young,Priya Young,Finance,CFO,284647,2023,2022-11-22,Austin,Full-time
1169,Priya,Young,Priya Young,Finance,CFO,295674,2024,2022-11-22,Austin,Full-time
1170,Wendy,Hernandez,Wendy Hernandez,Finance,CFO,297586,2021,2019-12-18,Chicago,Full-time
1170,Wendy,Hernandez,Wendy Hernandez,Finance,CFO,279075,2022,2019-12-18,Chicago,Full-time
1170,Wendy,Hernandez,Wendy Hernandez,Finance,CFO,308533,2023,2019-12-18,Chicago,Full-time
1170,Wendy,Hernandez,Wendy Hernandez,Finance,CFO,382151,2024,2019-12-18,Chicago,Full-time
1171,Will,Smith,Will Smith,Finance,CFO,237551,2021,2021-03-27,Seattle,Full-time
1171,Will,Smith,Will Smith,Finance,CFO,263149,2022,2021-03-27,Seattle,Full-time
1171,Will,Smith,Will Smith,Finance,CFO,279468,2023,2021-03-27,Seattle,Full-time
1171,Will,Smith,Will Smith,Finance,CFO,344046,2024,2021-03-27,Seattle,Full-time
1172,Qian,Young,Qian Young,Finance,CFO,280736,2021,2018-01-18,Remote,Full-time
1172,Qian,Young,Qian Young,Finance,CFO,330957,2022,2018-01-18,Remote,Full-time
1172,Qian,Young,Qian Young,Finance,CFO,315074,2023,2018-01-18,Remote,Full-time
1172,Qian,Young,Qian Young,Finance,CFO,391542,2024,2018-01-18,Remote,Full-time
1173,George,Miller,George Miller,HR,HR Coordinator,56318,2022,2022-03-08,San Francisco,Contract
1173,George,Miller,George Miller,HR,HR Coordinator,54221,2023,2022-03-08,San Francisco,Contract
1173,George,Miller,George Miller,HR,HR Coordinator,57251,2024,2022-03-08,San Francisco,Contract
1174,Kate,Thomas,Kate Thomas,HR,HR Coordinator,64105,2021,2019-05-22,Boston,Full-time
1174,Kate,Thomas,Kate Thomas,HR,HR Coordinator,59459,2022,2019-05-22,Boston,Full-time
1174,Kate,Thomas,Kate Thomas,HR,HR Coordinator,64879,2023,2019-05-22,Boston,Full-time
1174,Kate,Thomas,Kate Thomas,HR,HR Coordinator,56334,2024,2019-05-22,Boston,Full-time
1175,Kevin,Garcia,Kevin Garcia,HR,HR Coordinator,56762,2021,2021-07-21,Boston,Full-time
1175,Kevin,Garcia,Kevin Garcia,HR,HR Coordinator,55187,2022,2021-07-21,Boston,Full-time
1175,Kevin,Garcia,Kevin Garcia,HR,HR Coordinator,53305,2023,2021-07-21,Boston,Full-time
1175,Kevin,Garcia,Kevin Garcia,HR,HR Coordinator,70583,2024,2021-07-21,Boston,Full-time
1176,Elena,Moore,Elena Moore,HR,HR Coordinator,57089,2021,2018-02-22,Austin,Contract
1176,Elena,Moore,Elena Moore,HR,HR Coordinator,68622,2022,2018-02-22,Austin,Contract
1176,Elena,Moore,Elena Moore,HR,HR Coordinator,78558,2023,2018-02-22,Austin,Contract
1176,Elena,Moore,Elena Moore,HR,HR Coordinator,81814,2024,2018-02-22,Austin,Contract
1177,Ethan,Martin,Ethan Martin,HR,HR Manager,93087,2021,2019-10-08,Remote,Full-time
1177,Ethan,Martin,Ethan Martin,HR,HR Manager,98674,2022,2019-10-08,Remote,Full-time
1177,Ethan,Martin,Ethan Martin,HR,HR Manager,110734,2023,2019-10-08,Remote,Full-time
1177,Ethan,Martin,Ethan Martin,HR,HR Manager,101051,2024,2019-10-08,Remote,Full-time
1178,Wendy,Brown,Wendy Brown,HR,HR Manager,98603,2021,2018-07-08,Boston,Full-time
1178,Wendy,Brown,Wendy Brown,HR,HR Manager,107860,2022,2018-07-08,Boston,Full-time
1178,Wendy,Brown,Wendy Brown,HR,HR Manager,103252,2023,2018-07-08,Boston,Full-time
1178,Wendy,Brown,Wendy Brown,HR,HR Manager,115638,2024,2018-07-08,Boston,Full-time
1179,Frank,Anderson,Frank Anderson,HR,HR Manager,89556,2021,2020-09-13,Chicago,Full-time
1179,Frank,Anderson,Frank Anderson,HR,HR Manager,89321,2022,2020-09-13,Chicago,Full-time
1179,Frank,Anderson,Frank Anderson,HR,HR Manager,104112,2023,2020-09-13,Chicago,Full-time
1179,Frank,Anderson,Frank Anderson,HR,HR Manager,86986,2024,2020-09-13,Chicago,Full-time
1180,Tara,Green,Tara Green,HR,HR Manager,78981,2021,2019-12-13,Austin,Full-time
1180,Tara,Green,Tara Green,HR,HR Manager,90668,2022,2019-12-13,Austin,Full-time
1180,Tara,Green,Tara Green,HR,HR Manager,89776,2023,2019-12-13,Austin,Full-time
1180,Tara,Green,Tara Green,HR,HR Manager,97985,2024,2019-12-13,Austin,Full-time
1181,James,Allen,James Allen,HR,HR Manager,83150,2021,2021-02-01,New York,Full-time
1181,James,Allen,James Allen,HR,HR Manager,93470,2022,2021-02-01,New York,Full-time
1181,James,Allen,James Allen,HR,HR Manager,85208,2023,2021-02-01,New York,Full-time
1181,James,Allen,James Allen,HR,HR Manager,104066,2024,2021-02-01,New York,Full-time
1182,James,Thomas,James Thomas,HR,HR Manager,77902,2022,2022-09-06,Seattle,Full-time
1182,James,Thomas,James Thomas,HR,HR Manager,79232,2023,2022-09-06,Seattle,Full-time
1182,James,Thomas,James Thomas,HR,HR Manager,84115,2024,2022-09-06,Seattle,Full-time
1183,Elena,Jones,Elena Jones,HR,Senior HR Manager,106717,2021,2020-05-08,Seattle,Full-time
1183,Elena,Jones,Elena Jones,HR,Senior HR Manager,110408,2022,2020-05-08,Seattle,Full-time
1183,Elena,Jones,Elena Jones,HR,Senior HR Manager,129551,2023,2020-05-08,Seattle,Full-time
1183,Elena,Jones,Elena Jones,HR,Senior HR Manager,143819,2024,2020-05-08,Seattle,Full-time
1184,Victor,Lewis,Victor Lewis,HR,Senior HR Manager,107137,2021,2020-07-27,Boston,Contract
1184,Victor,Lewis,Victor Lewis,HR,Senior HR Manager,117020,2022,2020-07-27,Boston,Contract
1184,Victor,Lewis,Victor Lewis,HR,Senior HR Manager,133623,2023,2020-07-27,Boston,Contract
1184,Victor,Lewis,Victor Lewis,HR,Senior HR Manager,138942,2024,2020-07-27,Boston,Contract
1185,Steve,Green,Steve Green,HR,Senior HR Manager,113746,2021,2021-10-26,San Francisco,Full-time
1185,Steve,Green,Steve Green,HR,Senior HR Manager,103906,2022,2021-10-26,San Francisco,Full-time
1185,Steve,Green,Steve Green,HR,Senior HR Manager,122096,2023,2021-10-26,San Francisco,Full-time
1185,Steve,Green,Steve Green,HR,Senior HR Manager,131088,2024,2021-10-26,San Francisco,Full-time
1186,James,Johnson,James Johnson,HR,Senior HR Manager,98052,2021,2021-12-07,Chicago,Full-time
1186,James,Johnson,James Johnson,HR,Senior HR Manager,121497,2022,2021-12-07,Chicago,Full-time
1186,James,Johnson,James Johnson,HR,Senior HR Manager,112594,2023,2021-12-07,Chicago,Full-time
1186,James,Johnson,James Johnson,HR,Senior HR Manager,116339,2024,2021-12-07,Chicago,Full-time
1187,Julia,Rivera,Julia Rivera,HR,Senior HR Manager,105016,2021,2021-07-03,Chicago,Contract
1187,Julia,Rivera,Julia Rivera,HR,Senior HR Manager,122342,2022,2021-07-03,Chicago,Contract
1187,Julia,Rivera,Julia Rivera,HR,Senior HR Manager,122419,2023,2021-07-03,Chicago,Contract
1187,Julia,Rivera,Julia Rivera,HR,Senior HR Manager,127422,2024,2021-07-03,Chicago,Contract
1188,Maya,Green,Maya Green,HR,VP of People,186724,2021,2018-02-25,San Francisco,Full-time
1188,Maya,Green,Maya Green,HR,VP of People,210428,2022,2018-02-25,San Francisco,Full-time
1188,Maya,Green,Maya Green,HR,VP of People,241028,2023,2018-02-25,San Francisco,Full-time
1188,Maya,Green,Maya Green,HR,VP of People,226921,2024,2018-02-25,San Francisco,Full-time
1189,George,Smith,George Smith,HR,VP of People,200330,2021,2018-05-08,Remote,Contract
1189,George,Smith,George Smith,HR,VP of People,186962,2022,2018-05-08,Remote,Contract
1189,George,Smith,George Smith,HR,VP of People,218879,2023,2018-05-08,Remote,Contract
1189,George,Smith,George Smith,HR,VP of People,221227,2024,2018-05-08,Remote,Contract
1190,Bob,Walker,Bob Walker,HR,VP of People,209867,2021,2018-05-14,New York,Full-time
1190,Bob,Walker,Bob Walker,HR,VP of People,190381,2022,2018-05-14,New York,Full-time
1190,Bob,Walker,Bob Walker,HR,VP of People,229000,2023,2018-05-14,New York,Full-time
1190,Bob,Walker,Bob Walker,HR,VP of People,198491,2024,2018-05-14,New York,Full-time
1191,Uri,Hall,Uri Hall,HR,VP of People,150882,2021,2021-06-03,Austin,Full-time
1191,Uri,Hall,Uri Hall,HR,VP of People,180103,2022,2021-06-03,Austin,Full-time
1191,Uri,Hall,Uri Hall,HR,VP of People,172552,2023,2021-06-03,Austin,Full-time
1191,Uri,Hall,Uri Hall,HR,VP of People,194825,2024,2021-06-03,Austin,Full-time
1192,Laura,Scott,Laura Scott,HR,VP of People,173761,2021,2019-06-18,Chicago,Full-time
1192,Laura,Scott,Laura Scott,HR,VP of People,188211,2022,2019-06-18,Chicago,Full-time
1192,Laura,Scott,Laura Scott,HR,VP of People,181162,2023,2019-06-18,Chicago,Full-time
1192,Laura,Scott,Laura Scott,HR,VP of People,206121,2024,2019-06-18,Chicago,Full-time
1193,Leo,Ramirez,Leo Ramirez,HR,VP of People,169720,2021,2021-01-23,San Francisco,Full-time
1193,Leo,Ramirez,Leo Ramirez,HR,VP of People,177239,2022,2021-01-23,San Francisco,Full-time
1193,Leo,Ramirez,Leo Ramirez,HR,VP of People,188190,2023,2021-01-23,San Francisco,Full-time
1193,Leo,Ramirez,Leo Ramirez,HR,VP of People,176835,2024,2021-01-23,San Francisco,Full-time
1194,Hannah,Taylor,Hannah Taylor,HR,VP of People,159761,2021,2021-09-21,Austin,Contract
1194,Hannah,Taylor,Hannah Taylor,HR,VP of People,164122,2022,2021-09-21,Austin,Contract
1194,Hannah,Taylor,Hannah Taylor,HR,VP of People,169303,2023,2021-09-21,Austin,Contract
1194,Hannah,Taylor,Hannah Taylor,HR,VP of People,207981,2024,2021-09-21,Austin,Contract
1195,Leo,Garcia,Leo Garcia,Operations,Operations Analyst,74707,2021,2019-06-04,San Francisco,Full-time
1195,Leo,Garcia,Leo Garcia,Operations,Operations Analyst,77896,2022,2019-06-04,San Francisco,Full-time
1195,Leo,Garcia,Leo Garcia,Operations,Operations Analyst,91401,2023,2019-06-04,San Francisco,Full-time
1195,Leo,Garcia,Leo Garcia,Operations,Operations Analyst,91387,2024,2019-06-04,San Francisco,Full-time
1196,Iris,Hall,Iris Hall,Operations,Operations Analyst,73991,2021,2019-09-06,Chicago,Full-time
1196,Iris,Hall,Iris Hall,Operations,Operations Analyst,75970,2022,2019-09-06,Chicago,Full-time
1196,Iris,Hall,Iris Hall,Operations,Operations Analyst,77831,2023,2019-09-06,Chicago,Full-time
1196,Iris,Hall,Iris Hall,Operations,Operations Analyst,90839,2024,2019-09-06,Chicago,Full-time
1197,James,Allen,James Allen,Operations,Operations Analyst,70613,2021,2021-07-22,Chicago,Full-time
1197,James,Allen,James Allen,Operations,Operations Analyst,75089,2022,2021-07-22,Chicago,Full-time
1197,James,Allen,James Allen,Operations,Operations Analyst,77236,2023,2021-07-22,Chicago,Full-time
1197,James,Allen,James Allen,Operations,Operations Analyst,74163,2024,2021-07-22,Chicago,Full-time
1198,Sam,Hernandez,Sam Hernandez,Operations,Operations Analyst,65984,2021,2021-10-24,Boston,Full-time
1198,Sam,Hernandez,Sam Hernandez,Operations,Operations Analyst,77938,2022,2021-10-24,Boston,Full-time
1198,Sam,Hernandez,Sam Hernandez,Operations,Operations Analyst,79785,2023,2021-10-24,Boston,Full-time
1198,Sam,Hernandez,Sam Hernandez,Operations,Operations Analyst,79859,2024,2021-10-24,Boston,Full-time
1199,Uri,Lewis,Uri Lewis,Operations,Operations Analyst,78390,2022,2022-04-14,New York,Full-time
1199,Uri,Lewis,Uri Lewis,Operations,Operations Analyst,72916,2023,2022-04-14,New York,Full-time
1199,Uri,Lewis,Uri Lewis,Operations,Operations Analyst,80895,2024,2022-04-14,New York,Full-time
1200,Hannah,Roberts,Hannah Roberts,Operations,Operations Analyst,86628,2021,2019-04-26,Seattle,Contract
1200,Hannah,Roberts,Hannah Roberts,Operations,Operations Analyst,83962,2022,2019-04-26,Seattle,Contract
1200,Hannah,Roberts,Hannah Roberts,Operations,Operations Analyst,95465,2023,2019-04-26,Seattle,Contract
1200,Hannah,Roberts,Hannah Roberts,Operations,Operations Analyst,106475,2024,2019-04-26,Seattle,Contract
1201,Kate,Thompson,Kate Thompson,Operations,Operations Analyst,74256,2022,2022-05-20,Remote,Full-time
1201,Kate,Thompson,Kate Thompson,Operations,Operations Analyst,71172,2023,2022-05-20,Remote,Full-time
1201,Kate,Thompson,Kate Thompson,Operations,Operations Analyst,90013,2024,2022-05-20,Remote,Full-time
1202,George,Rodriguez,George Rodriguez,Operations,Operations Manager,94653,2021,2021-01-09,Boston,Full-time
1202,George,Rodriguez,George Rodriguez,Operations,Operations Manager,102115,2022,2021-01-09,Boston,Full-time
1202,George,Rodriguez,George Rodriguez,Operations,Operations Manager,118294,2023,2021-01-09,Boston,Full-time
1202,George,Rodriguez,George Rodriguez,Operations,Operations Manager,109678,2024,2021-01-09,Boston,Full-time
1203,Olivia,Moore,Olivia Moore,Operations,Operations Manager,106996,2021,2021-07-15,New York,Full-time
1203,Olivia,Moore,Olivia Moore,Operations,Operations Manager,116637,2022,2021-07-15,New York,Full-time
1203,Olivia,Moore,Olivia Moore,Operations,Operations Manager,112776,2023,2021-07-15,New York,Full-time
1203,Olivia,Moore,Olivia Moore,Operations,Operations Manager,129938,2024,2021-07-15,New York,Full-time
1204,Uri,Garcia,Uri Garcia,Operations,Operations Manager,107913,2021,2021-11-22,Seattle,Full-time
1204,Uri,Garcia,Uri Garcia,Operations,Operations Manager,116917,2022,2021-11-22,Seattle,Full-time
1204,Uri,Garcia,Uri Garcia,Operations,Operations Manager,116929,2023,2021-11-22,Seattle,Full-time
1204,Uri,Garcia,Uri Garcia,Operations,Operations Manager,111826,2024,2021-11-22,Seattle,Full-time
1205,James,Torres,James Torres,Operations,Operations Manager,123867,2021,2019-10-28,Chicago,Full-time
1205,James,Torres,James Torres,Operations,Operations Manager,114981,2022,2019-10-28,Chicago,Full-time
1205,James,Torres,James Torres,Operations,Operations Manager,121852,2023,2019-10-28,Chicago,Full-time
1205,James,Torres,James Torres,Operations,Operations Manager,137551,2024,2019-10-28,Chicago,Full-time
1206,David,Smith,David Smith,Operations,Operations Manager,110654,2021,2021-04-23,San Francisco,Full-time
1206,David,Smith,David Smith,Operations,Operations Manager,109684,2022,2021-04-23,San Francisco,Full-time
1206,David,Smith,David Smith,Operations,Operations Manager,108072,2023,2021-04-23,San Francisco,Full-time
1206,David,Smith,David Smith,Operations,Operations Manager,118466,2024,2021-04-23,San Francisco,Full-time
1207,Zach,Green,Zach Green,Operations,Operations Manager,98652,2021,2020-12-23,Boston,Full-time
1207,Zach,Green,Zach Green,Operations,Operations Manager,103077,2022,2020-12-23,Boston,Full-time
1207,Zach,Green,Zach Green,Operations,Operations Manager,114798,2023,2020-12-23,Boston,Full-time
1207,Zach,Green,Zach Green,Operations,Operations Manager,125460,2024,2020-12-23,Boston,Full-time
1208,Alice,Hall,Alice Hall,Operations,Operations Manager,101783,2021,2020-02-28,Chicago,Full-time
1208,Alice,Hall,Alice Hall,Operations,Operations Manager,115700,2022,2020-02-28,Chicago,Full-time
1208,Alice,Hall,Alice Hall,Operations,Operations Manager,110203,2023,2020-02-28,Chicago,Full-time
